Product ID,Picture URL,Description,Health Facts,Highlights
T16,https://target.scene7.com/is/image/Target/GUEST_6f5cf794-a780-46c7-83ca-4db8e2041c4f?wid=800&hei=800&qlt=80&fmt=pjpeg,"MIRACULOUS CURLSGive your curls the definition to make them pop with Pantene Pro-V Miracles Curl Define & Shine Sulfate-free Shampoo. This formula prevents tangles and rehydrates for shiny, frizz-free curls with 72 hours of moisture without weighing down those strands. Our sulfate-free and silicone-free shampoo formula, made with a coconut oil and shea butter blend, and a multi-vitamin complex, gently cleanses and defines curls without drying. Plus, it's safe for color-treated hair*, so you can show off those curls any way you like. Miracles do exist!HOW TO USETo give your curls that gorgeous definition, just massage Pantene Pro-V Miracles Curl Define & Shine Sulfate-Free Shampoo all over your wet hair, paying special attention to the roots. Wait for one minute for the ingredients to work their magic. Then rinse thoroughly. For best results, follow with Pantene Pro-V Miracles Curl Define & Shine Sulfate-free Conditioner.","Contains Vitamin E, Paraben-Free, Dye-Free, Contains Shea Butter, Contains Coconut Oil, Sulfate-Free, Silicone-Free","FRIZZ-FREE CURLSThis formula prevents tangles and rehydrates for shiny, frizz-free curls, MOISTURE, NOT WEIGHT Experience 72 hours of moisture that doesn't weigh down strands, POWERFUL INGREDIENTS Nourish with the power of Pro-vitamin B5, Coconut, and Shea, EASY TO USESimply apply in the shower, massage and rinse, SENSATIONAL SCENTMiracle Curls leaves behind a captivating, warm scent"
T18,https://target.scene7.com/is/image/Target/GUEST_6c7daed2-b204-485a-9356-81e6e7f79a53?wid=800&hei=800&qlt=80&fmt=pjpeg,"Our best-selling custom Shampoo for Wavy Hair is now available in double the size for an even better value!

Function of Beauty’s custom haircare line allows you to customize the perfect shampoo and conditioner for your unique hair type, hair moisture level, and hair goals.

HOW IT WORKS:
Step 1 – Select up to three boxes of #HairGoal Boosters to mix into your Jumbo Wavy Hair Shampoo based on your specific hair needs.
Step 2 – Pour both (2) #HairGoal Booster Pods from each #HairGoal Booster Box into your Jumbo Wavy Hair Shampoo.
Step 3 – Shake vigorously for 15 seconds and say hello to custom haircare!

Our Custom Shampoo for Wavy Hair is formulated with Fermented Rice Water to strengthen and increase elasticity. The gentle foaming ingredients have been specifically formulated for wavy hair, with silicones to soften strands.

Customize this shampoo and boost benefits by mixing in up to 3 boxes of #HairGoal Boosters. For wavy hair, we recommend mixing in Anti-Frizz, Deep Condition, and Strengthen #HairGoal Boosters.

Formulated with our exclusive Nude Peach fragrance – with notes of peach nectar, lemon zest, and jasmine – to deliver a spa-like experience in the shower. 

All Function of Beauty customizable haircare is suitable for sensitive skin and is dermatologist tested. We believe in clean and conscious care - that’s why our custom wavy hair shampoo is 92% naturally-derived (per ISO 16128), sulfate-free, cruelty-free, and 100% vegan. Packaging contains recycled content. Our bottles are made with recycled materials & are 100% recyclable.","Sulfate-Free, Phthalate-Free, Vegan, Paraben-Free","Formulated with Fermented Rice Water, Function of Beauty’s Shampoo for Wavy Hair strengthens and promotes elasticity., CUSTOMIZABLE: Build your own shampoo by adding in up to three Function of Beauty #HairGoal Boosters., FRAGRANCE: Our exclusive Nude Peach fragrance – with notes of peach nectar, lemon zest, and jasmine., SAFETY: Independent 3rd party clinical tests conducted to ensure safety. Cruelty free--Never tested on animals., CLEAN: 92% naturally-derived (per ISO 16128), Sulfate-Free, Paraben-Free, Target Clean, CONSCIOUS: Cruelty-Free, 100% Vegan, SUSTAINABLE: Bottle made with Recycled Plastic & 100% Recyclable"
T20,https://target.scene7.com/is/image/Target/GUEST_e79b3ecb-edee-407b-b7cb-1c2d240253f9?wid=800&hei=800&qlt=80&fmt=pjpeg,"Born to repair. Made to care. This collection is a line of clean & color-caring formulas that help repair the strength and improve smoothness of curls &coils while caring for them, so every curl type and hair texture can flourish from wash to style. Our sulfate-free nourishing shampoo blended sustainably sourced shea butter, Amazonian nut oil and babassu oil, deeply cleans hair without stripping.

Instructions: Massage the Nourishing Shampoo into your scalp and hair. Lather and rinse. Follow with the Moisture Treatment, Nourishing Conditioner, Reviving Oil and Defining Cream.","Artificial Color-Free, Vegan, Paraben-Free, Silicone-Free, Mineral Oil-Free, Petroleum-Free","Nourishing Shampoo: Our sulfate free shampoo is blended with sustainably sourced Shea Butter, Amazonian Nut Oil and Babassu Oil; Curly Hair Shampoo deeply cleans hair without stripping to repair damage, strengthen and smooth hair, Clean & Color Caring Curly Hair Products: Sulfate free, Paraben Free, Silicone Free Formula; Vegan shampoo with no mineral oil, artificial colors or petrolatum; Naturally derived hair care ingredients created for natural hair with 4C, 4B, 4A, 3C, 3B, 3A, 2C, 2B, 2A curl types, Hair Repair: Help repair the strength and improve smoothness of curls and coils while caring for them, so every curl type and hair texture can flourish from wash to style, Born to Repair Hair Care Routine: Massage the Nourishing Paraben Free Shampoo into your scalp and hair. Lather and rinse; Follow with the 60-second Moisture Treatment, Nourishing Conditioner, Reviving Oil and Defining Cream; helps fight up to 1 year of visible damage in 1 use, Born in Brooklyn & Made with Love: Carol's Daughter curated a brand for you; You were Born to be a trailblazer & Made to be unapologetic; Born to Repair & Made to Care was created to amplify your voice and embrace your unique curl expression"
T21,https://target.scene7.com/is/image/Target/GUEST_74fe8f7d-d1c2-489b-a49b-050fce50287f?wid=800&hei=800&qlt=80&fmt=pjpeg,"When it’s time for a deep clean, our Clarifying Shampoo removes build-up, revives the scalp & gives hair a fresh start without stripping away the healthy oils of your tresses. Our formula features antioxidant-rich Matcha Green Tea, Aloe Vera & Panthenol to promote strong hair. A deep clean can be especially helpful for low porosity hair types wanting to keep their cuticle open to receiving moisture.

Fragrance: Tracee picked this to be clean & not overpowering. Notes are an exotic floral mélange of Jasmine, Bergamot & Sweet Sandalwood.","Artificial Color-Free, Vegan, Paraben-Free, Silicone-Free, Mineral Oil-Free, Petroleum-Free","Provides a deep clean & Promote strong hair, Features antioxidant-rich Matcha Green Tea, Aloe Vera & Panthenol, Removes build-up without stripping away healthy oils, Can be helpful for low porosity hair types wanting to keep their cuticle open to receiving moisture, Color safe, Free of parabens, SLS/SLES, cyclic silicones, phthalates, formaldehyde"
T22,https://target.scene7.com/is/image/Target/GUEST_1b30481e-0660-4855-8a40-24a19e3cc804?wid=800&hei=800&qlt=80&fmt=pjpeg,"This all-natural Babassu Oil Conditioning Shampoo from Mielle Organics will leave your hair feeling salon worthy. This shampoo does not strip your hair. Instead, the babassu oil, which comes from a naturally growing Amazonian palm-fruit rich in sterols and tocopherols, penetrates deep in the hair follicle to moisturize from the root up and trigger hair growth. Pair this product with Mielle's Babassu & Mint Deep Conditioner for an even more dazzling result.","Sodium Lauryl Sulfate-Free, Sulfate-Free, Butylparaben-Free, Dye-Free, Formaldehyde Donor-Free, Paraben-Free, Phthalate-Free, Propylparaben-Free, Aluminum-Free, Contains Avocado, Formaldehyde-Free, Nonylphenol Ethoxylate Free","Natural lipids lock moisture in hair, Babassu oil to promote hair growth and moisturized hair, Ideal shampoo for all hair types, Restores dry, damaged hair, Paraben-free, sulfate-free and phthalates-free formula"
T24,https://target.scene7.com/is/image/Target/GUEST_b05df698-f5de-457e-9cb4-d02910737c3d?wid=800&hei=800&qlt=80&fmt=pjpeg,"Let your hair soak up this creamy moisturizing Coco Creme Shampoo that is blended with our Coco Creme recipe, including Coconut Oil, Coconut Milk, Murumuru Butter and Mango Butter. The deeply moisturizing Coco Creme system, including our conditioner and velvet cream hair mask, softens while it cleanses, giving extra dry hair an extreme moisture experience—one that you can truly feel and see.

*Packaging May Vary. What you receive may not be what is reflected on site.

Intense Moisture & Softness System

Use the full Coco Creme system. Massage shampoo into wet hair. Lather and Rinse. Follow with Conditioner and Velvet Cream Hair Mask.

Caution: Keep out of eyes. Not intended for internal use.","Paraben-Free, Artificial Color-Free, Sulfate-Free","Moisturizing Shampoo: Let your hair soak up this creamy moisturizing sulfate-free shampoo that softens while it cleanses, giving extra dry hair an extreme moisture experience, Extra Moisture For Curly Hair: Quench the thirst of extremely dry hair with Coco Crème Sulfate-Free Shampoo, Creamy Conditioner, Velvet Cream Hair Mask, and Moisture Butter for hydrated, defined curls and coils, Sulfate-Free Shampoo and Conditioner are ideal for curly hair, hair prone to dryness, and any hair type that needs a little extra moisture protection; Use sulfate-free conditioner and shampoo together for best results, Carol's Daughter Curly Hair Products: Whether your curls are coiled, kinky, or loose, we make products for curly hair of all kinds, including curl custard, gel for curly hair, shampoo, conditioner, and hair oils for natural hair growth, Made With Love: Carol's Daughter was born in a Brooklyn kitchen in 1993 and made with a mother's love and encouragement; Today we carry a full line of hair care products and body and skin care products, Sulfate Free shampoo is also Paraben Free and has No Artificial Colors"
T25,https://target.scene7.com/is/image/Target/GUEST_a8b66db5-18dc-4db2-b6a8-5a3d7d115253?wid=800&hei=800&qlt=80&fmt=pjpeg,"Lazy Jane Air Dry Shampoo delivers easy-going, air-dried hair perfection for a heat-free styling routine. This unique, texturizing formula starts styling in the shower by giving grip to roots to add body and thickness. Bring out your hair’s natural movement without the frizz (or a blow-dryer) for a tousled look that’s never high maintenance.

Eva NYC’s portfolio is now packaged in aluminum, reducing our waste footprint with up to 25% postconsumer recycled aluminum in each bottle.

To release pump, make sure its base is twisted tightly onto the bottle. Twist pump toward 'open' and let it pop up!

Hero Ingredients:
Hemp Seed Oil – derived from cold-pressed seeds of industrial hemp (does not contain CBD or THC). An ideal balance of Omega-3 & Omega-6 hydrates and protects the hair, while simultaneously locking in moisture.

Sea Lavender – a marine plant extract with powerful antioxidant properties that moisturize and soften.

Fragrance:
Eva NYC's Lavender Fragrance includes notes of Ylang, Bergamot, Lavender, Rose, Jasmine, Honeysuckle, Amber, Sandalwood, and Patchouli.

This scent is mainly of lavender, relaxing and smooth overall.

How To:
Use on wet hair. Gently massage into a thick lather. Leave on for a minute or two before rinsing. Follow with Lazy Jane Air Dry Conditioner. Relax, no heat styling required!

Tips:
For best results, use as a system with Eva NYC Lazy Jane Air Dry Conditioner.","Paraben-Free, Mineral Oil-Free, Sodium Lauryl Sulfate-Free, Phthalate-Free, Vegan, Contains Hemp Seed Oil, Contains Lavender, Sulfate-Free","Texturizes, tousles and adds body, Infused with Hemp Seed Oil and Sea Lavender for moisture and hydration, Safe for color, keratin and Brazilian-treated hair, Certified cruelty-free through Leaping Bunny, certified vegan, GMO-free, Free from sulfates, parabens, phthalates, artificial colors, and gluten"
T26,https://target.scene7.com/is/image/Target/GUEST_9de6d036-a569-40ba-bcc2-f755c4f13126?wid=800&hei=800&qlt=80&fmt=pjpeg,"Finally! Formulas made specifically for moisture resistant, low porosity hair. For strands prone to build-up and sensitive to added proteins, we've got you covered. This clarifying, lightweight shampoo is sulfate free to gently cleanse while effectively removing product build-up. Ideal for low porosity, protein-sensitive curls and coils that resist essential moisture. Our lightweight formula, blended with Grapeseed, Tea Tree and Sunflower Oils and Fair Trade Shea Butter, delivers balanced, lightweight hydration.","Paraben-Free, Mineral Oil-Free, Sodium Lauryl Sulfate-Free, Phthalate-Free, Vegan, Contains Hemp Seed Oil, Contains Lavender, Sulfate-Free","Our SheaMoisture Promise - Ethically Traded - Sustainably Produced, Tested on Our Family for Generations. Never on Animals., Moisture Resistant, Curly, Coily Hair, Made With Fair Trade Shea Butter,, W/ Sunflower Oil, Gently Cleanse & Hydrate, Cruelty Free"
T27,https://target.scene7.com/is/image/Target/GUEST_674ce59a-6f6f-4f16-acd3-7331afd7c14e?wid=800&hei=800&qlt=80&fmt=pjpeg,"This invigorating shampoo helps lift buildup and impurities while nourishing the scalp for refreshed, healthy-looking hair.

Free of sulfates, parabens, phthalates, silicone, gluten, drying alcohol and artificial colors. Vegan, cruelty free and color-safe.

HASK stands for Hair And Skin Kindness. All formulas are thoughtfully blended with clean ingredients and infused with natural extracts that repair and nourish your hair and skin.","Dye-Free, Nonylphenol Ethoxylate Free, Ethyl Alcohol-Free, Paraben-Free, Contains Tea Tree Oil, Phthalate-Free, Formaldehyde Donor-Free, Sulfate-Free, Vegan, Gluten-Free, Propylparaben-Free, Formaldehyde-Free, Mineral Oil-Free, Silicone-Free, Butylparaben-Free","Dry, flaky, itchy or oily scalps, Gently cleanses strands, Soothes and revitalizes the scalp, Removes impurities from the scalp for healthier feeling hair, Tea Tree Oil contains anti-bacterial properties that help to unblock hair follicles, soothe the scalp and nourish strands, Rosemary Oil a natural conditioner that helps hydrate and soothe dry, itchy scalps, Fragrance: Tea tree & rosemary"
T28,https://target.scene7.com/is/image/Target/GUEST_44b64c4d-dc53-4ce3-b740-790e81a3f3f9?wid=800&hei=800&qlt=80&fmt=pjpeg,"Bye, brassiness. Hello, shine. This salon-grade purple shampoo is formulated with amaranth and plant-based proteins that hydrate and help promote overall hair health. Violet pigments enhance and restore blonde, silver + gray tones, keeping your color exactly as nature (or your colorist) intended.

Balanced at a pH of 5.0-5.5, our Purple Shampoo is best for all hair types + textures, especially those in need of protecting their intended hues.

Use Instructions

Work into wet hair, rinse + follow with Odele Purple Conditioner. Limit use to 2-3 times per week to avoid overcorrection of color. Avoid contact with eyes.

Ingredients*

Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Hydroxysultaine, Dimethyl Lauramide/Myristamide, Fragrance (All Natural), Amaranthus Caudatus Seed Extract, Hydrolyzed Rice Protein, Glycerin, Propanediol, Cetrimonium Chloride, Glycol Distearate, Polyquaternium-10, Coco-Glucoside, Sodium Methyl 2-Sulfolaurate, I Disodium 2-Sulfolaurate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Citric Acid, Sodium Chloride, Sodium Benzoate, Potassium Sorbate, Ext. Violet 2

*Violet pigments brighten color and neutralize brassiness, while amaranth + rice tein work together to strengthen and restore damaged hair fibers.

Packaging contains recycled content.","Silicone-Free, Animal By-Product-Free, Sulfate-Free, Vegan, Paraben-Free, Phthalate-Free, Formaldehyde-Free, Sodium Lauryl Sulfate-Free, Sodium Laureth Sulfate-Free","A salon-grade shampoo with amaranth and plant-based proteins, Brightens color and neutralizes brassy tones in blonde, silver + gray hair, Hydrates, strengthens and restores damaged hair fibers to promote overall hair health, Balanced at a pH of 5.0-5.5, Best for all hair types + textures, Gender neutral fragrance with fresh notes of cucumber, oakmoss + ylang-ylang"
T29,https://target.scene7.com/is/image/Target/GUEST_bebc77b0-e77d-4a0e-9231-f9573998bf8e?wid=800&hei=800&qlt=80&fmt=pjpeg,"END YOUR DRY SPELL. Aussie Miracle Moist Shampoo soaks your strands in mega-hydration. Infused with avocado and jojoba seed oil, this fabulously rich shampoo transforms dry, thirsty hair with out-of-this-world hydration while leaving you with the delightfully fun scent of luscious citrus. Use it to cleanse and hydrate dry hair!","Contains Jojoba Oil, Paraben-Free, Contains Avocado","PERFECT FOR dry hair, USE IT TO cleanse and hydrate dry hair, INFUSED WITH avocado and jojoba seed oil, SMELLS LIKE luscious citrus, FREE OF parabens & stress"
T30,https://target.scene7.com/is/image/Target/GUEST_0c38d9cb-1f62-4d4b-80e2-d4974dcf7814?wid=800&hei=800&qlt=80&fmt=pjpeg,"SheaMoisture Manuka Honey & Yogurt Hydrate + Repair Shampoo with Mafura & Baobab Oils gently cleanses while infusing hair with intensive moisture, reconstructive proteins and shine-enhancing nutrients. Formulated with certified organic Shea Butter, reparative Manuka Honey and Yogurt, this ultra-hydrating shampoo smoothes rough, dry cuticles, fights split ends and restores vitality to dull, lackluster hair. This moisture shampoo leaves hair feeling stronger and more resilient. Apply to wet hair and gently work into a rich lather. Rinse thoroughly. Repeat as needed. For best results, follow with our hair conditioner. This hydrating shampoo is perfect for all hair types, especially damaged hair. Made with Manuka Honey, Yogurt Extract, Mafura Oil and SheaMoisture's Certified Organic Fair Trade Shea Butter. Formulated with no silicone, no sulfates, no parabens, no phthalates, no mineral oil or petrolatum. SheaMoisture's Story: SheaMoisture is the legacy of Sofi Tucker, a pioneering mother of four and an entrepreneur, who sold Shea Butter, African Black Soap and homemade beauty preparations in Sierra Leone in 1912. We honor her vision by continuing to formulate with Raw Shea Butter handcrafted by women in Africa. With every purchase, you show support of our mission to reinvest back in our communities. • Ethically traded ingredients sustainably produced. • Pioneering Community Commerce and Fair Trade since 1912. • Tested on the Tucker family for four generations. Never on animals.","Phthalate-Free, Sulfate-Free, Contains Honey, Mineral Oil-Free, Contains Shea Butter, Paraben-Free, Contains Baobab Oil","The SheaMoisture Manuka Honey & Yogurt Hydrate + Repair Shampoo, now with a NEW & IMPROVED formula, gently cleanses with a creamy lather., This shampoo for curly hair transforms brittle strands to hydrated, shinier, healthier-looking hair., Blended with manuka honey, yogurt, and fair-trade shea butter, this sulfate-free shampoo gently cleanses hair and replenishes moisture to dry brittle strands., After just one use of this Mauka Honey & Yogurt Shampoo, hair is 3x more moisturized* *vs non-conditioning shampoo, The Hydrate + Repair Shampoo and Conditioner help hydrate and restore vitality to dull, lackluster hair, All SheaMoisture hair products, like this raw shea butter shampoo for curly hair, are made with Fair Trade Shea Butter and contain no silicones, no sulfates, no parabens, no phthalates, no mineral oil and no petrolatum."
T31,https://target.scene7.com/is/image/Target/GUEST_8ac661e0-ab15-4fa6-a147-833d00be1afb?wid=800&hei=800&qlt=80&fmt=pjpeg,"New & improved formula with a creamy lather! SheaMoisture Manuka Honey & Mafura Oil Shampoo is designed to provide extreme moisture for coily, type 4 hair. This sulfate-free shampoo cleanses hair follicles with a luxurious lather that sweetly pampers hair with natural nutrients and moisturizers, while infusing hair with intense moisture. Blended with Shea Butter, Mafura and Baobab oils and fig, this product helps to nourish, soften and revitalize hair. Perfect for extremely dry, damaged hair. Use with Intensive Hydration Conditioner for 8X* more moisture and shine. *vs non-conditioning shampoo Like all our hair products, this intensive hydration shampoo is formulated with no sulfates, no parabens, no phthalates, no mineral oil, no animal testing, and no petrolatum. SheaMoisture's Story: SheaMoisture is the legacy of Sofi Tucker, a pioneering mother of four and an entrepreneur, who sold Shea Butter, African Black Soap and homemade beauty preparations in Sierra Leone in 1912. We honor her vision by continuing to formulate with Raw Shea Butter handcrafted by women in Africa. With every purchase you show support of our mission to reinvest back in our communities.","Sulfate-Free, Petroleum-Free, Propylene Glycol-Free, Contains Shea Butter, Contains Honey, Paraben-Free, Mineral Oil-Free, Phthalate-Free, Contains Vitamin C","The SheaMoisture Manuka Honey & Mafura Oil Intensive Hydration Shampoo, now with a NEW & IMPROVED formula, gently cleanses with a creamy lather., SheaMoisture Intensive Hydration shampoo & conditioner provides extreme moisture & hydration to coily, type 4 hair to deeply nourish and soften., Infused with Manuka Honey & Mafura Oil, this shampoo helps dry, damaged hair feel smoother, softer and healthier., Silk-like detangling lets you run your fingers through your curls., Blended with mafura & baobab oils, fig extract and fairtrade shea butter, this rich formulation helps to soften and revitalize hair., All SheaMoisture hair products, like this Manuka Honey & Mafura Oil Shampoo, are made with Fair Trade Shea Butter and contain no silicones, no sulfates, no parabens, no phthalates, no mineral oil and no petrolatum."
T32,https://target.scene7.com/is/image/Target/GUEST_3859d21f-a62d-42d9-984e-04923a0507bc?wid=800&hei=800&qlt=80&fmt=pjpeg,"To help prevent the damage done by daily wear and tear, Dove Ultra Care Daily Moisture Shampoo progressively cares for hair, leaving it feeling healthier when used as a part of a system along with Dove Daily Moisture Conditioner. After the very first wash, this moisturizing shampoo helps to nourish and protect your hair from daily aggression, giving you beautiful, healthy-looking hair. This hydrating shampoo with pump contains a unique Bio-Restore Complex formulation for complete care that works in harmony with your hair. After one shower, you’ll feel that your hair is silky to the touch and easy to manage. How to use: Apply Dove Ultra Care Daily Moisture Shampoo to wet hair, lather and rinse. For best results, use with Dove Ultra Care Intensive Repair Conditioner. Suitable for daily use. This shampoo for dry hair is Certified Cruelty-Free by PETA and is made in 100% recycled plastic bottles, so you can feel good about switching to Dove. This hair care product is the perfect addition to your Cruelty-Free beauty collection. Dove Daily Moisture is a moisturizing system that makes hair soft, smooth, and manageable. This hair care system is ideal for dry hair that needs a daily dose of hydration and moisture, as it nourishes hair to leave it looking beautiful and healthy. Dove care goes further than hair care with PETA Cruelty-Free certification and 100% recycled plastic bottles. At Dove, our vision is of a world where beauty is a source of confidence, and not anxiety. So, we are on a mission to help the next generation of women develop a positive relationship with the way they look—reaching over ¼ of a billion young people with self-esteem education by 2030. We are also committed to a landmark new initiative as part of our 2025 commitment to reduce plastic waste; reducing over 20,500 metric tons of virgin plastic annually by making the iconic beauty bar packaging plastic-free globally; launching new 100% recycled plastic bottles; and trialing a new refillable deodorant format that radically reduces plastic use. As one of the largest beauty brands in the world, we are revealing an agenda-setting commitment to tackle the global beauty industry’s plastic waste issue. Packaging contains recycled content - Bottle is made from 100% post-consumer recycled content (PCR)","Paraben-Free, Aluminum-Free","MOISTURIZING SHAMPOO: Dove Ultra Care Daily Moisture Shampoo with pump is specially designed to give your hair essential daily care, leaving it looking beautiful and healthy., FOR DRY HAIR: This shampoo deeply moisturizes dry hair, nourishing each strand to leave it soft and smooth., WITH BIO-RESTORE COMPLEX: This hydrating shampoo is formulated with our Bio-Restore complex for complete care that works in harmony with your hair., HOW TO USE: Apply this nourishing shampoo to wet hair, lather and rinse. For best results, use with Dove Ultra Care Daily Moisture Conditioner. Suitable for daily use., DAILY MOISTURE: Dove Daily Moisture is a moisturizing shampoo and conditioner system that makes hair soft, smooth, and manageable., THOUGHTFULLY MADE: This shampoo for dry hair is Certified Cruelty-Free by PETA and is made in 100% recycled plastic bottles, so you can feel good about switching to Dove."
T33,https://target.scene7.com/is/image/Target/GUEST_2ba8d5cb-4d9d-42e4-9be2-c99c95b67a7f?wid=800&hei=800&qlt=80&fmt=pjpeg,"Stronger, healthier hair is just four simple steps away with our 4-Step Bond Repair System, infused with restorative HydroPlex infusion for 84% less breakage* and 6X stronger hair*. Blended with Amla Oil, Fair Trade Shea Butter, and our unique Amino Blend, Bond Repair Shampoo is designed to repair signs of damage, specifically in curly, coily hair. Transform damaged, brittle hair by adding shine, softness, and 60% more moisture. Start by gently cleansing with Bond Repair shampoo. Then, apply Bond Repair Conditioner from roots to tips, raking it through your hair with your fingers or using a comb for extra detangling. Leave conditioner in hair for three minutes and rinse. For extra moisture, apply the Bond Repair Masque, and leave in for five minutes before rinsing. Finally, apply Bond Repair Leave-In Conditioner to strengthen and hydrate your hair all day. We are natural, sustainably produced goodness. Hair care made with love for you and your body. SheaMoisture is pioneering fair trade through Community Commerce at home and abroad. OUR STORY: SheaMoisture is the legacy of Sofi Tucker, a pioneering mother of four and an entrepreneur, who sold Shea Butter, African Black Soap and homemade beauty preparations in Sierra Leone in 1912. We honor her vision by continuing to formulate with Raw Shea Butter handcrafted by women in Africa. With every purchase, you show support of our mission to reinvest back in our communities. *vs non-conditioning shampoo *Repeated Grooming Technical Study #23-019; Conducted April 2023","Paraben-Free, Aluminum-Free","SheaMoisture Bond Repair Shampoo gently cleanses dry, processed hair. Use in the 4-step system to transform damaged, brittle strands into shiny, renewed curls, Our four-step Bond Repair System infused with restorative HydroPlex Infusion, acheives 84% less breakage* and 6X stronger hair.* *vs non-conditioning shampoo. *Repeated Grooming Technical Study #23-019; Conducted April 2023, This strengthening shampoo formula is blended with Amla Oil, Fair Trade Shea Butter, and our unique Amino Blend, to help repair signs of damage, specifically in curly, coily hair, SheaMoisture Bond Repair Shampoo repairs and rebuilds bonds in textured hair after just 1 use** while also adding 60% more moisture.* *vs non-conditioning shampoo when used in 4-step system *vs non-conditioning shampoo, Remove buildup without stripping your strands when you lather with our sulfate-free, color-safe Amla Oil shampoo, Apply to wet hair, gently massage onto scalp and work into a rich lather. Rinse thoroughly. For best results, follow with Bond Repair Conditioner, Masque and Leave-In Conditioner"
